epoch,train_accuracy,train_balanced_accuracy,train_f1,train_macro_f1,train_ari,train_nmi,val_accuracy,val_balanced_accuracy,val_f1,val_macro_f1,val_ari,val_nmi,test_accuracy,test_balanced_accuracy,test_f1,test_macro_f1,test_ari,test_nmi
90,0.45758451677768003,0.7143278060777418,0.07421707421707421,0.3453204105532581,-0.0077942520152143,0.027914034591992595,0.2531055900621118,0.5020703933747412,0.40099626400996263,0.20462184334518752,-0.004104602921394564,0.0030684985691126487,0.17441029306647604,0.4988331409609003,0.29097605893186,0.1514760534180258,0.002960129267801831,0.00022665005814077516
95,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
100,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
105,0.45306019856729923,0.7120144787419238,0.07364836100468285,0.3428156213012002,-0.008387849223684182,0.027517825572079144,0.2515527950310559,0.5010351966873706,0.40049751243781095,0.2023148719213848,-0.0020661422173170953,0.0015580779545458503,0.17441029306647604,0.4988331409609003,0.29097605893186,0.1514760534180258,0.002960129267801831,0.00022665005814077516
110,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
115,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
120,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
125,0.02211888902852834,0.5,0.04328046231402927,0.021640231157014633,0.0,0.0,0.25,0.5,0.4,0.2,0.0,0.0,0.1708363116511794,0.5,0.29181929181929184,0.14590964590964592,0.0,0.0
130,0.7940178459218299,0.7808366971994719,0.14143530644316396,0.5122028370844881,0.07726765723118642,0.04940096025226858,0.48757763975155277,0.5548654244306418,0.40217391304347827,0.47690217391304346,-0.012127899482554034,0.00784381459262173,0.5711222301644031,0.5653116433415091,0.3071593533487298,0.4983001735687748,0.01525398353160152,0.008489613901120772
135,0.8005529722257132,0.7814015200196283,0.1444743935309973,0.5157964826322032,0.08082660686763689,0.05071837009519867,0.4891304347826087,0.5559006211180124,0.4029038112522686,0.4782497346627693,-0.01193745736695586,0.008128510974916384,0.5804145818441744,0.5626100129851392,0.3036773428232503,0.5017107941737735,0.017538724906498004,0.007862799221036063
140,0.8170164634912656,0.7842661611618045,0.15348837209302327,0.5254549088871485,0.09111336955020158,0.05502551779222621,0.5077639751552795,0.5641821946169772,0.4074766355140187,0.4932469498951236,-0.007471884639789327,0.010419137084555762,0.6004288777698356,0.5647128841437021,0.3038605230386052,0.5118300108927363,0.024092462981899213,0.008578344484355563
145,0.8010556742490889,0.7844352063885222,0.1457096600107933,0.5165643812464179,0.08186590965168417,0.05184867441009769,0.4922360248447205,0.5579710144927537,0.40437158469945356,0.4809408667746253,-0.011513141945099203,0.008712166728053024,0.5782701929949964,0.5662999567162026,0.3075117370892019,0.5021628572393595,0.017602113072650288,0.008785966242468215
150,0.8170164634912656,0.7842661611618045,0.15348837209302327,0.5254549088871485,0.09111336955020158,0.05502551779222621,0.5062111801242236,0.5652173913043478,0.40892193308550184,0.4924609665427509,-0.008342151228078567,0.01082101168107401,0.6004288777698356,0.5696959313230414,0.30902348578491967,0.5139888670754664,0.025486839031239782,0.009906680046689674
155,0.8062083699886892,0.7926231291841432,0.15088105726872247,0.5207519203211253,0.08686235197273934,0.05572571964703442,0.4968944099378882,0.5631469979296067,0.40875912408759124,0.4854606431248767,-0.01139635047529131,0.010340414966823554,0.5854181558255898,0.5689492858173424,0.30952380952380953,0.5066515881122623,0.020377283477916078,0.009544885372539766
160,0.8150056553977629,0.7887913156757136,0.15402298850574714,0.5250854324495717,0.09111839564375071,0.056204243341239454,0.5,0.5631469979296067,0.40808823529411764,0.48764626818469325,-0.01019949954609914,0.01025426846345702,0.5939957112223017,0.5724606838839994,0.31234866828087166,0.5121581069599085,0.02401444745815111,0.01060681770773707
165,0.8196556491139877,0.7883922521059458,0.15637860082304528,0.5277073472700324,0.09394795256002937,0.057123259963253153,0.5046583850931677,0.5641821946169772,0.40816326530612246,0.49113103185199314,-0.008681225183100397,0.010495114802601192,0.5975696926375983,0.5663107776655605,0.30579531442663377,0.5112267966194568,0.023638293686942938,0.008960391390397697
170,0.824934020359432,0.7938677839959809,0.1613485851896448,0.5318073873818847,0.09903648639118354,0.0604609357453774,0.5046583850931677,0.5641821946169772,0.40816326530612246,0.49113103185199314,-0.008681225183100397,0.010495114802601192,0.5989992852037169,0.5572067522723994,0.2961104140526976,0.5078752969813713,0.021469220135285672,0.006739320787196573
175,0.8217921327133342,0.7922613066794406,0.15895610913404506,0.5296467360401741,0.09644866411244839,0.05906622533319119,0.5015527950310559,0.562111801242236,0.4066543438077634,0.4884677341528777,-0.009316182147529864,0.009857575434494793,0.5997140814867763,0.5626208339344971,0.30174563591022446,0.5105922568328678,0.023271449427229265,0.008040412384881505
180,0.8194042981022999,0.7993703339136125,0.16014026884862653,0.5294822304603619,0.0968744431594497,0.06116087557290392,0.4968944099378882,0.5590062111801242,0.40441176470588236,0.48446394686907024,-0.010160527303533418,0.00893691685005634,0.5939957112223017,0.5691386524311066,0.30900243309002434,0.5107765201887369,0.02321338439609102,0.009678370265949294
185,0.8156340329269826,0.8057725111285066,0.16027475672581568,0.5283621260159043,0.09616063964826058,0.06271235815434813,0.4953416149068323,0.5600414078674948,0.40585009140767825,0.483626800089804,-0.011030991122273705,0.009314802459822382,0.5889921372408864,0.5677824267782426,0.30806257521058966,0.5078696200913142,0.021272959881155386,0.009261800575717606
190,0.8204097021490512,0.8026610566531528,0.16187683284457477,0.5306533858078881,0.0984698434443155,0.06267437956713744,0.4984472049689441,0.5600414078674948,0.40515653775322286,0.4857997453866786,-0.009893501707466732,0.00923904730816549,0.5875625446747677,0.5635983263598326,0.3039806996381182,0.5054692731303846,0.01987203916579799,0.008163932791856435
195,0.7324368480583134,0.8021060917619843,0.12638489946655723,0.48420602842289795,0.055271201643057925,0.04943375436990992,0.4114906832298137,0.5393374741200828,0.4031496062992126,0.4113757219857472,-0.026795640928909913,0.005438908523518785,0.4839170836311651,0.5642169239647958,0.31238095238095237,0.4496687370600414,-0.010491831666998823,0.00865216227098221
200,0.7310544174940304,0.804175891740954,0.12653061224489795,0.48379412371009006,0.05510592722396705,0.05007422876268461,0.40683229813664595,0.536231884057971,0.4012539184952978,0.4067808054014951,-0.025610176504077507,0.0046768415110305965,0.4832022873481058,0.5654469052084836,0.31339031339031337,0.44953183291292176,-0.011010313035948523,0.009016380825064757
