epoch,loss,contrastive,classification
60,0.6232254505157471,6.340335369110107,0.5598220825195312
61,0.61506587266922,6.31552791595459,0.5519105792045593
62,0.6095539927482605,6.305902481079102,0.5464949607849121
63,0.6177729964256287,6.297273635864258,0.554800271987915
64,0.6064499020576477,6.298859119415283,0.5434613227844238
65,0.6037238836288452,6.267767429351807,0.5410462021827698
66,0.6051778197288513,6.275538921356201,0.5424224138259888
67,0.602630615234375,6.284440517425537,0.5397862195968628
68,0.6068224310874939,6.245630264282227,0.5443661212921143
69,0.6003108024597168,6.262998580932617,0.5376808047294617
70,0.6065531969070435,6.242159843444824,0.5441315770149231
71,0.5972014665603638,6.246926307678223,0.5347322225570679
72,0.6048002243041992,6.222050189971924,0.542579710483551
73,0.5995986461639404,6.230578899383545,0.5372928380966187
74,0.6071383357048035,6.221138954162598,0.5449269413948059
75,0.5946409702301025,6.229335784912109,0.5323476195335388
76,0.5884042978286743,6.228004455566406,0.5261242389678955
77,0.5932044982910156,6.218594551086426,0.5310185551643372
78,0.5943694114685059,6.208945274353027,0.5322799682617188
79,0.5951152443885803,6.204063415527344,0.5330746173858643
80,0.5997932553291321,6.194789886474609,0.5378453731536865
81,0.591900110244751,6.196209907531738,0.5299379825592041
82,0.5940784811973572,6.177823543548584,0.5323002338409424
83,0.5971793532371521,6.1857590675354,0.5353217720985413
84,0.5961782336235046,6.187375068664551,0.5343044996261597
85,0.59795743227005,6.153070449829102,0.5364267230033875
86,0.5916503667831421,6.163522243499756,0.5300151705741882
87,0.5932464003562927,6.167183876037598,0.531574547290802
88,0.5941050052642822,6.1576385498046875,0.5325286388397217
89,0.5893725752830505,6.1452131271362305,0.5279204249382019
90,0.5949400067329407,6.134181976318359,0.5335981845855713
91,0.5874399542808533,6.148099899291992,0.5259589552879333
92,0.5814247131347656,6.132596969604492,0.5200987458229065
93,0.5955920815467834,6.1232147216796875,0.5343599319458008
94,0.5935649275779724,6.130360126495361,0.532261312007904
95,0.5910202264785767,6.14117431640625,0.5296084880828857
96,0.5954708456993103,6.142213344573975,0.5340487360954285
97,0.5940735936164856,6.10194730758667,0.5330541133880615
98,0.5876409411430359,6.0940704345703125,0.5267002582550049
99,0.5946508049964905,6.088583946228027,0.5337649583816528
100,0.5801401734352112,6.080613136291504,0.5193340182304382
101,0.5814410448074341,6.078322410583496,0.5206578373908997
102,0.5893060564994812,6.0855841636657715,0.5284501910209656
103,0.592985212802887,6.083286285400391,0.5321523547172546
104,0.5787689089775085,6.072488784790039,0.5180439949035645
105,0.584503173828125,6.058598041534424,0.5239171981811523
106,0.5835584402084351,6.04901123046875,0.5230683088302612
107,0.5878783464431763,6.037912368774414,0.5274991989135742
108,0.5808464288711548,6.037952899932861,0.5204669237136841
109,0.5784525871276855,6.020592212677002,0.5182466506958008
110,0.5863269567489624,6.01795768737793,0.5261473655700684
111,0.5897884964942932,6.0379862785339355,0.5294086337089539
112,0.5837518572807312,5.984219551086426,0.5239096879959106
113,0.582550048828125,5.998438358306885,0.5225656628608704
114,0.5788414478302002,5.980099201202393,0.5190404653549194
115,0.5829007625579834,5.9882426261901855,0.5230183601379395
116,0.5949850678443909,5.974785327911377,0.535237193107605
117,0.5854180455207825,5.938965320587158,0.5260283946990967
118,0.5808792114257812,5.971105098724365,0.5211681723594666
119,0.5815784335136414,5.938902854919434,0.5221893787384033
120,0.5804341435432434,5.940246105194092,0.5210316777229309
121,0.576227605342865,5.926080703735352,0.5169668197631836
122,0.5772226452827454,5.900816917419434,0.5182144641876221
123,0.5789223313331604,5.870909690856934,0.52021324634552
124,0.5776845812797546,5.860796928405762,0.5190765857696533
125,0.5690628886222839,5.881143569946289,0.5102514624595642
126,0.5752359628677368,5.857775688171387,0.5166581869125366
127,0.5728555917739868,5.855859279632568,0.5142970085144043
128,0.57847660779953,5.83717155456543,0.5201048851013184
129,0.5787986516952515,5.820636749267578,0.5205922722816467
130,0.5764662027359009,5.849856853485107,0.5179676413536072
131,0.5787605047225952,5.81947135925293,0.5205658078193665
132,0.581840455532074,5.819755554199219,0.523642897605896
133,0.5854642987251282,5.780585765838623,0.5276584625244141
134,0.5731491446495056,5.787469863891602,0.5152744650840759
135,0.5768868327140808,5.781239986419678,0.5190744400024414
136,0.5702856779098511,5.762840270996094,0.5126572847366333
137,0.5694224238395691,5.748919486999512,0.5119332075119019
138,0.5773879289627075,5.72638463973999,0.520124077796936
139,0.5745832920074463,5.733252048492432,0.5172507762908936
140,0.5748414397239685,5.729753494262695,0.5175439119338989
141,0.5748715996742249,5.7401123046875,0.5174704790115356
142,0.5694711208343506,5.717257976531982,0.5122985243797302
143,0.5770029425621033,5.730386734008789,0.5196990966796875
144,0.5726064443588257,5.708878517150879,0.5155176520347595
145,0.5686623454093933,5.6961565017700195,0.5117008090019226
146,0.5727173089981079,5.713131427764893,0.5155860185623169
147,0.571800708770752,5.714265823364258,0.5146580338478088
148,0.5741785168647766,5.694649696350098,0.5172320008277893
149,0.577151894569397,5.704447269439697,0.5201074481010437
150,0.5742549896240234,5.695542335510254,0.5172995924949646
151,0.5735159516334534,5.683518409729004,0.5166807770729065
152,0.568312406539917,5.683585166931152,0.5114765763282776
153,0.5677763223648071,5.678147315979004,0.5109948515892029
154,0.5716562271118164,5.687301158905029,0.5147832036018372
155,0.5652532577514648,5.687227249145508,0.5083810091018677
156,0.5719505548477173,5.682570934295654,0.5151248574256897
157,0.5710269808769226,5.682007789611816,0.5142068862915039
158,0.5646446943283081,5.687740802764893,0.5077672600746155
159,0.5660975575447083,5.680479526519775,0.5092927813529968
160,0.5661423802375793,5.674919128417969,0.5093932151794434
161,0.5689806342124939,5.683615684509277,0.5121445059776306
162,0.566365122795105,5.683701038360596,0.5095281004905701
163,0.5733835101127625,5.661243915557861,0.5167710781097412
164,0.5674447417259216,5.6679182052612305,0.510765552520752
165,0.5677677392959595,5.656010627746582,0.511207640171051
166,0.5674691796302795,5.65801477432251,0.5108890533447266
167,0.5660081505775452,5.663890361785889,0.5093692541122437
168,0.5668579936027527,5.663705825805664,0.5102209448814392
169,0.5656145215034485,5.6633687019348145,0.5089808106422424
170,0.561772882938385,5.65519905090332,0.505220890045166
171,0.5627430081367493,5.669316291809082,0.5060498714447021
172,0.5618696212768555,5.650091171264648,0.505368709564209
173,0.5671483278274536,5.663772106170654,0.5105106234550476
174,0.5690314769744873,5.647700309753418,0.5125544667243958
175,0.5661003589630127,5.650680065155029,0.5095935463905334
176,0.5623384714126587,5.651098251342773,0.5058274865150452
177,0.5621734261512756,5.6484880447387695,0.5056885480880737
178,0.5667905211448669,5.656510353088379,0.5102254152297974
179,0.5651434659957886,5.640870094299316,0.5087347626686096
180,0.5613052845001221,5.65281867980957,0.5047770738601685
181,0.5676921606063843,5.650677680969238,0.5111854076385498
182,0.5612220168113708,5.650078296661377,0.5047212243080139
183,0.5562309622764587,5.647446632385254,0.49975648522377014
184,0.5598315596580505,5.6464691162109375,0.5033668875694275
185,0.5600324869155884,5.657145977020264,0.5034610033035278
186,0.5616078972816467,5.657678127288818,0.5050311088562012
187,0.5662524700164795,5.642542362213135,0.5098270773887634
188,0.5595253109931946,5.641724109649658,0.5031080842018127
189,0.5633536577224731,5.6408867835998535,0.5069447755813599
190,0.5563448667526245,5.649117469787598,0.4998537003993988
191,0.5593352913856506,5.653360366821289,0.5028017163276672
192,0.5651989579200745,5.642359256744385,0.5087753534317017
193,0.5622121691703796,5.652750492095947,0.5056846737861633
194,0.553743839263916,5.639865398406982,0.4973451793193817
195,0.5629191994667053,5.63491678237915,0.506570041179657
196,0.5580959916114807,5.6460161209106445,0.5016358494758606
197,0.5601621866226196,5.638933181762695,0.5037728548049927
198,0.5577854514122009,5.635260581970215,0.5014328360557556
199,0.5638151168823242,5.654857158660889,0.5072665214538574
200,0.5613387227058411,5.6571784019470215,0.5047669410705566
