epoch,train_accuracy,train_balanced_accuracy,train_f1,train_macro_f1,train_ari,train_nmi,val_accuracy,val_balanced_accuracy,val_f1,val_macro_f1,val_ari,val_nmi,test_accuracy,test_balanced_accuracy,test_f1,test_macro_f1,test_ari,test_nmi
1,0.5464370994093252,0.5903833346964049,0.05843986433602922,0.37985315789436175,0.002665570850902692,0.0035816731087909767,0.32608695652173914,0.5217391304347826,0.40384615384615385,0.3144230769230769,-0.02835681138709253,0.003853415534584917,0.2873481057898499,0.46063158274419275,0.25763216679076695,0.2862043995465862,0.041749700137397476,0.005151445113950208
5,0.546562774915169,0.5904475937890665,0.05845511482254697,0.37991452976684376,0.002675314084389884,0.0035868533719068405,0.32608695652173914,0.5217391304347826,0.40384615384615385,0.3144230769230769,-0.02835681138709253,0.003853415534584917,0.2873481057898499,0.46063158274419275,0.25763216679076695,0.2862043995465862,0.041749700137397476,0.005151445113950208
10,0.5337438733190901,0.5838931663375821,0.05693950177935943,0.37362834855245103,0.001742724860920034,0.003080643637332169,0.3198757763975155,0.5175983436853002,0.4016393442622951,0.3069347800448166,-0.02374614239773087,0.002655714261533483,0.27305218012866334,0.45367190881546676,0.2549450549450549,0.2726225623643628,0.05323912079265742,0.007618243220211891
15,0.5190398391353526,0.5791515024944212,0.05576116456945472,0.3665535440923321,0.0008451495865042803,0.0027447891399573453,0.3136645962732919,0.5134575569358177,0.39945652173913043,0.2993659420289855,-0.01881118642722082,0.0016378933181405181,0.26590421729807007,0.46264968979945176,0.2616822429906542,0.26588021175829796,0.04595043457830598,0.00552883652357538
20,0.5512127686313938,0.5844952302228037,0.0575349696489839,0.381509752865729,0.002792094610438402,0.0031279745916265255,0.3245341614906832,0.5186335403726708,0.4016506189821183,0.31312477473170086,-0.024411617366907577,0.0027608540922081943,0.2944960686204432,0.46328091184533254,0.25845229151014276,0.29282532775916137,0.037294705121123026,0.004329440546199548
25,0.586150559256001,0.5718161080020095,0.05617655488678704,0.395573186900134,0.0042253690145721305,0.002296652115723104,0.35714285714285715,0.5383022774327122,0.4119318181818182,0.35151385429638854,-0.04168284022545137,0.009058851922448416,0.3330950679056469,0.46330255374404844,0.2530024019215372,0.3253391609349455,0.028119131864966042,0.0035133778876043097
30,0.6021113484981777,0.5716470627752919,0.056615017878426696,0.40225240462323947,0.005086839770733195,0.002318868467829629,0.36801242236024845,0.5393374741200828,0.4109985528219971,0.3646282546354542,-0.03945659448305731,0.008305961904411132,0.3566833452466047,0.4592555186841726,0.24623115577889448,0.3425669494605196,0.02546732357494761,0.003908698053422665
35,0.5704411210255121,0.5693370214158031,0.055279159756771695,0.3886512910039551,0.0032804782486829374,0.002119039778097439,0.33695652173913043,0.5248447204968945,0.40446304044630405,0.32832609115134814,-0.03025497678206928,0.004331598099012942,0.31951393852751964,0.4700620401096523,0.25972006220839816,0.31504521628938426,0.025804320438723438,0.0025591797076296332
40,0.552218172678145,0.5655727529763643,0.05415449960180515,0.38041552262546835,0.002249985575241336,0.0018801852395880214,0.32298136645962733,0.515527950310559,0.39944903581267216,0.31182416203444996,-0.02046043651486216,0.0018715441806398804,0.30879199428162973,0.4669185543211658,0.2590038314176245,0.30565730753734544,0.030625471589618845,0.003273437745194199
45,0.5838884001508106,0.5706594443341005,0.05588822355289421,0.3945113721939534,0.004040441810003193,0.002219780707838308,0.358695652173913,0.5393374741200828,0.41251778093883357,0.3532674374779638,-0.0424333937288852,0.009468626270570787,0.33738384560400286,0.46588876064060014,0.25422365245374096,0.32904108667703125,0.02541686775586275,0.00300428392860397
50,0.6095262033429685,0.5698850492458319,0.05648344974187671,0.40515322158276784,0.005371401222643429,0.0022250772172536172,0.37267080745341613,0.5424430641821947,0.4127906976744186,0.36972868217054267,-0.04139557638793921,0.009446497271234816,0.3695496783416726,0.4636921079209349,0.24744027303754265,0.3525024243416496,0.020409202497252945,0.0030107890698551068
