epoch,botdcgc_loss,botdcgc_contrastive,botdcgc_clustering,cacl_loss,cacl_contrastive,cacl_pseudo_label
77,1.4416948556900024,0.5551888346672058,0.007209089584648609,0.6379840970039368,6.266672611236572,0.0
78,1.4398324489593506,0.5570607781410217,0.0071669104509055614,0.6314064860343933,6.281801700592041,0.0
79,1.437642216682434,0.5558338165283203,0.007456682622432709,0.6292458772659302,6.268765449523926,0.0
80,1.434948444366455,0.5547043681144714,0.0073698898777365685,0.6320027709007263,6.282551288604736,0.0
81,1.3523410558700562,0.5540942549705505,0.007814065553247929,0.6314321756362915,6.270760536193848,0.0
82,1.3526917695999146,0.5551517605781555,0.007914656773209572,0.6348904371261597,6.273584842681885,0.0
83,1.3489372730255127,0.5521578192710876,0.007982957176864147,0.6333060264587402,6.269110679626465,0.0
84,1.3466262817382812,0.552847683429718,0.007924364879727364,0.6446334719657898,6.288946151733398,0.0
85,1.3437904119491577,0.5537164807319641,0.007779207546263933,0.6368590593338013,6.266046524047852,0.0
86,1.3394299745559692,0.5522544384002686,0.007573754992336035,0.6364342570304871,6.275411605834961,0.0
87,1.335641622543335,0.5514659881591797,0.007264047861099243,0.6340751051902771,6.2665581703186035,0.0
88,1.3331974744796753,0.5518941879272461,0.006939064245671034,0.6312218904495239,6.26383113861084,0.0
89,1.3312227725982666,0.5532646179199219,0.006567852571606636,0.6335732936859131,6.2747626304626465,0.0
90,1.3298041820526123,0.5540902614593506,0.006220054347068071,0.6335118412971497,6.267146587371826,0.0
91,1.340237021446228,0.5517198443412781,0.008596545085310936,0.6343304514884949,6.265054702758789,0.0
92,1.3408210277557373,0.5523391366004944,0.008579643443226814,0.6369718909263611,6.2715654373168945,0.0
93,1.3405684232711792,0.5520429611206055,0.008587075397372246,0.63202965259552,6.283313751220703,0.0
94,1.339652180671692,0.5536584258079529,0.00847813580185175,0.6352511644363403,6.265547752380371,0.0
95,1.3388503789901733,0.5542384386062622,0.008354931138455868,0.6319655179977417,6.274201393127441,0.0
96,1.3357681035995483,0.5526059865951538,0.008101756684482098,0.6292091012001038,6.266688823699951,0.0
97,1.333727240562439,0.5529547929763794,0.007918008603155613,0.6306455731391907,6.267350196838379,0.0
98,1.33339524269104,0.5555062294006348,0.007659461349248886,0.6299240589141846,6.265877723693848,0.0
99,1.3311164379119873,0.5553678274154663,0.0074112205766141415,0.6334893703460693,6.270471096038818,0.0
100,1.3282686471939087,0.5534155964851379,0.007076228503137827,0.6286683082580566,6.272505283355713,0.0
101,1.322601079940796,0.5550764799118042,0.005854827351868153,0.6325265169143677,6.274270534515381,0.0
102,1.3228535652160645,0.5577739477157593,0.005755528807640076,0.626147449016571,6.269139766693115,0.0
103,1.3201303482055664,0.5548758506774902,0.005615651607513428,0.6339848637580872,6.260464191436768,0.0
104,1.320371150970459,0.5587887763977051,0.005451343487948179,0.6354493498802185,6.264160633087158,0.0
105,1.3186655044555664,0.5581871271133423,0.005307609681040049,0.6254965662956238,6.263883590698242,0.0
106,1.3165868520736694,0.5574268102645874,0.005134176462888718,0.6260060667991638,6.264627933502197,0.0
107,1.3155245780944824,0.5588718056678772,0.004909286741167307,0.6291691660881042,6.264683246612549,0.0
108,1.3128538131713867,0.5571533441543579,0.004651606548577547,0.6314629316329956,6.277846336364746,0.0
109,1.3117878437042236,0.5578913688659668,0.004421318881213665,0.6227895021438599,6.263975143432617,0.0
110,1.312023401260376,0.5608158111572266,0.004191380925476551,0.6215099096298218,6.267353057861328,0.0
111,1.4111229181289673,0.5594567060470581,0.005708231125026941,0.624771773815155,6.264136791229248,0.0
112,1.4108755588531494,0.5587197542190552,0.0058278730139136314,0.6293604969978333,6.263099193572998,0.0
113,1.4090652465820312,0.5600001215934753,0.005600431468337774,0.6212928295135498,6.265097141265869,0.0
114,1.4093313217163086,0.5599448680877686,0.006206276826560497,0.6237215995788574,6.261784553527832,0.0
115,1.4057350158691406,0.5594754219055176,0.005991612561047077,0.6235198378562927,6.265273094177246,0.0
116,1.4043718576431274,0.5596684813499451,0.006470796186476946,0.621578574180603,6.264146327972412,0.0
117,1.4021364450454712,0.5621150732040405,0.00622225645929575,0.6272062063217163,6.26777458190918,0.0
118,1.4015271663665771,0.5606849789619446,0.007068266160786152,0.6244379878044128,6.260379314422607,0.0
119,1.3957335948944092,0.5581417679786682,0.006643238943070173,0.6283437609672546,6.254786491394043,0.0
120,1.3943710327148438,0.5595065355300903,0.0068045747466385365,0.6293319463729858,6.2536139488220215,0.0
121,1.3121353387832642,0.5590365529060364,0.003800950711593032,0.6211519241333008,6.259890556335449,0.0
122,1.313696265220642,0.5598834753036499,0.003920284565538168,0.6217498779296875,6.259581565856934,0.0
123,1.3118852376937866,0.5591819286346436,0.00399088766425848,0.6246437430381775,6.251620292663574,0.0
124,1.3092185258865356,0.5577076077461243,0.004036470782011747,0.6240806579589844,6.258304119110107,0.0
125,1.3057178258895874,0.5576359629631042,0.004050097428262234,0.6249607801437378,6.250444412231445,0.0
126,1.3016599416732788,0.5579005479812622,0.004000009968876839,0.6236677169799805,6.246975898742676,0.0
127,1.298518419265747,0.5574018359184265,0.003871647175401449,0.6236301064491272,6.2369585037231445,0.0
128,1.2941938638687134,0.554189145565033,0.00371575728058815,0.6220735907554626,6.259437084197998,0.0
129,1.2935413122177124,0.5561316609382629,0.003547140397131443,0.6211465001106262,6.231332302093506,0.0
130,1.2928812503814697,0.5566056370735168,0.0033558348659425974,0.6273772716522217,6.237987518310547,0.0
131,1.3015356063842773,0.5567616820335388,0.004966360051184893,0.6211416125297546,6.223052501678467,0.0
132,1.3012951612472534,0.556247353553772,0.004983384627848864,0.6257709860801697,6.241345405578613,0.0
133,1.3029855489730835,0.5578930974006653,0.004998254124075174,0.6220370531082153,6.236008644104004,0.0
134,1.3011194467544556,0.5550293326377869,0.004958006087690592,0.6197367906570435,6.235276222229004,0.0
135,1.3008487224578857,0.5567610263824463,0.0049257585778832436,0.6198196411132812,6.228200912475586,0.0
136,1.2992146015167236,0.5559045672416687,0.004848093260079622,0.6157693862915039,6.211392879486084,0.0
137,1.29734468460083,0.5560942888259888,0.004760859068483114,0.6230716109275818,6.212650775909424,0.0
138,1.2951165437698364,0.5555856823921204,0.004640577826648951,0.6139385104179382,6.211666584014893,0.0
139,1.2953581809997559,0.5580040216445923,0.004518809728324413,0.6202967166900635,6.221007823944092,0.0
140,1.292970061302185,0.5553455352783203,0.004397198557853699,0.6138161420822144,6.182418346405029,0.0
141,1.2945020198822021,0.5570629835128784,0.00457121292129159,0.6173598766326904,6.197693824768066,0.0
142,1.293351650238037,0.556605339050293,0.004440961871296167,0.6165133118629456,6.2110915184021,0.0
143,1.293163537979126,0.557345986366272,0.004349193070083857,0.6148958206176758,6.212120532989502,0.0
144,1.2914437055587769,0.5559858083724976,0.004265898838639259,0.6138708591461182,6.2075700759887695,0.0
145,1.2908169031143188,0.5572101473808289,0.004152882378548384,0.6186694502830505,6.214157581329346,0.0
146,1.288114309310913,0.5549394488334656,0.0040093231946229935,0.6216209530830383,6.186798095703125,0.0
147,1.2877718210220337,0.5568032264709473,0.003918182570487261,0.6247087121009827,6.1833648681640625,0.0
148,1.2860747575759888,0.55632084608078,0.0037499843165278435,0.6174352169036865,6.192498207092285,0.0
149,1.2870019674301147,0.560457706451416,0.003617682261392474,0.6251672506332397,6.1682515144348145,0.0
150,1.2851483821868896,0.5590105652809143,0.0034565830137580633,0.6178605556488037,6.164710998535156,0.0
151,1.38339364528656,0.5574533939361572,0.005278531461954117,0.6199679970741272,6.211584091186523,0.0
152,1.3838491439819336,0.5569219589233398,0.005757646169513464,0.621231734752655,6.170427322387695,0.0
153,1.3819035291671753,0.5586695075035095,0.005276531912386417,0.6141855716705322,6.181698799133301,0.0
154,1.3792312145233154,0.5565166473388672,0.005295754410326481,0.6236748695373535,6.1637701988220215,0.0
155,1.3784157037734985,0.5568303465843201,0.00570844579488039,0.6221765279769897,6.160552501678467,0.0
156,1.375144362449646,0.5555011034011841,0.005849018692970276,0.6209169030189514,6.153893947601318,0.0
157,1.3730359077453613,0.5572477579116821,0.005833188537508249,0.6203096508979797,6.1633405685424805,0.0
158,1.3695961236953735,0.5564855933189392,0.005919208750128746,0.6193606853485107,6.160451889038086,0.0
159,1.3685657978057861,0.5557394027709961,0.006484179757535458,0.6211799383163452,6.136807441711426,0.0
160,1.3631219863891602,0.5549309849739075,0.006165641359984875,0.6225370168685913,6.160674095153809,0.0
161,1.301758885383606,0.5532931089401245,0.006353685166686773,0.6184966564178467,6.117608547210693,0.0
162,1.3040392398834229,0.5548121333122253,0.006516574881970882,0.6168798208236694,6.127397060394287,0.0
163,1.3015589714050293,0.5528611540794373,0.006654803641140461,0.6222261786460876,6.1198811531066895,0.0
164,1.2988393306732178,0.5515390038490295,0.006704295519739389,0.616325855255127,6.1020941734313965,0.0
165,1.2955204248428345,0.551131010055542,0.006667810026556253,0.6177825331687927,6.126173973083496,0.0
166,1.2920401096343994,0.5514848828315735,0.006573578808456659,0.6178348660469055,6.117514133453369,0.0
167,1.286826252937317,0.5499455332756042,0.006385936867445707,0.6156504154205322,6.144873142242432,0.0
168,1.283852219581604,0.5514473915100098,0.006118993274867535,0.6134411096572876,6.111283779144287,0.0
169,1.2798502445220947,0.5490319132804871,0.005773143842816353,0.6128805875778198,6.116730690002441,0.0
170,1.2782601118087769,0.550133228302002,0.005420409608632326,0.6160773634910583,6.147928714752197,0.0
171,1.2950835227966309,0.5504719614982605,0.00869419053196907,0.6113174557685852,6.118465423583984,0.0
172,1.2965186834335327,0.5495015978813171,0.008760158903896809,0.6137721538543701,6.122491836547852,0.0
173,1.297999382019043,0.5506445169448853,0.008744455873966217,0.614983856678009,6.103365898132324,0.0
174,1.2979542016983032,0.5498031377792358,0.008683786727488041,0.6137284636497498,6.099749565124512,0.0
175,1.2972829341888428,0.5496830940246582,0.00853584986180067,0.6134618520736694,6.09495210647583,0.0
176,1.2958554029464722,0.549720048904419,0.00841567199677229,0.6187575459480286,6.130163669586182,0.0
177,1.2960407733917236,0.5510685443878174,0.008260201662778854,0.6189349293708801,6.100345134735107,0.0
178,1.2925091981887817,0.5508230328559875,0.008054432459175587,0.6152912974357605,6.107556343078613,0.0
179,1.2919936180114746,0.55240797996521,0.007817036472260952,0.6139963269233704,6.065972805023193,0.0
180,1.2893072366714478,0.5519824028015137,0.007510359399020672,0.6114164590835571,6.120926856994629,0.0
181,1.2851271629333496,0.5513818264007568,0.0067962706089019775,0.6100643277168274,6.094090461730957,0.0
182,1.2841665744781494,0.550788402557373,0.0066396621987223625,0.6195937991142273,6.085139751434326,0.0
183,1.2844953536987305,0.5533781051635742,0.0063946121372282505,0.6095415353775024,6.129800796508789,0.0
184,1.2835553884506226,0.5544783473014832,0.006155923940241337,0.6115231513977051,6.1009297370910645,0.0
185,1.281498908996582,0.5535466074943542,0.005913105793297291,0.6144691705703735,6.093260288238525,0.0
186,1.2802046537399292,0.5544978380203247,0.005631050560623407,0.6131141781806946,6.111363410949707,0.0
187,1.2777832746505737,0.5528584718704224,0.005367550533264875,0.6157503128051758,6.099614143371582,0.0
188,1.2769089937210083,0.5539097189903259,0.005150008946657181,0.6134422421455383,6.095256328582764,0.0
189,1.2744539976119995,0.5518959164619446,0.004890380892902613,0.6176880598068237,6.049707889556885,0.0
190,1.2745654582977295,0.554709792137146,0.004661302547901869,0.6196869015693665,6.08878755569458,0.0
191,1.2728092670440674,0.5536251068115234,0.004470583517104387,0.617670476436615,6.081337928771973,0.0
192,1.2726867198944092,0.5534645915031433,0.0044896239414811134,0.6190982460975647,6.092540264129639,0.0
193,1.2734973430633545,0.5556687712669373,0.004451348911970854,0.6182685494422913,6.078300476074219,0.0
194,1.2731190919876099,0.5556604266166687,0.004392575938254595,0.6132082343101501,6.108676433563232,0.0
195,1.2720494270324707,0.5543337464332581,0.004319354891777039,0.6159071326255798,6.091678619384766,0.0
196,1.2728137969970703,0.557147741317749,0.004226065240800381,0.6146564483642578,6.0580620765686035,0.0
197,1.2718642950057983,0.5560087561607361,0.004133617039769888,0.6158462762832642,6.051918983459473,0.0
198,1.2713578939437866,0.5562030076980591,0.004034940619021654,0.6171937584877014,6.109522819519043,0.0
199,1.271676778793335,0.5583783984184265,0.003927316050976515,0.6195109486579895,6.078969478607178,0.0
200,1.2707037925720215,0.5577955842018127,0.0038195266388356686,0.6103812456130981,6.063214302062988,0.0
