epoch,loss,contrastive,classification
60,0.6410918831825256,6.29095458984375,0.5781823396682739
61,0.6416633129119873,6.272289276123047,0.5789403915405273
62,0.6360796689987183,6.2785539627075195,0.5732941627502441
63,0.6370399594306946,6.281500816345215,0.5742249488830566
64,0.6360884308815002,6.27079439163208,0.5733804702758789
65,0.6438930034637451,6.27620267868042,0.5811309814453125
66,0.643121063709259,6.27640438079834,0.580357015132904
67,0.6425700187683105,6.285017490386963,0.5797198414802551
68,0.648493766784668,6.279567241668701,0.5856980681419373
69,0.6314542293548584,6.282387733459473,0.5686303377151489
70,0.6367490887641907,6.275086879730225,0.573998212814331
71,0.6382267475128174,6.281278610229492,0.5754139423370361
72,0.6329981088638306,6.272184371948242,0.5702762603759766
73,0.6379271745681763,6.273926258087158,0.5751879215240479
74,0.6374232769012451,6.27854061126709,0.5746378898620605
75,0.6277763843536377,6.265280723571777,0.5651235580444336
76,0.6340510249137878,6.28712272644043,0.5711798071861267
77,0.6370573043823242,6.271378993988037,0.5743435025215149
78,0.6368065476417542,6.272536277770996,0.5740811824798584
79,0.6267884373664856,6.277610778808594,0.564012348651886
80,0.6276705265045166,6.2801194190979,0.5648693442344666
81,0.6287426352500916,6.267889022827148,0.5660637617111206
82,0.6328330039978027,6.282114028930664,0.5700118541717529
83,0.6270906925201416,6.270537853240967,0.5643852949142456
84,0.635805070400238,6.2664618492126465,0.5731404423713684
85,0.634130597114563,6.270339012145996,0.5714272260665894
86,0.6344130635261536,6.267167568206787,0.5717414021492004
87,0.6320573091506958,6.267460823059082,0.5693827271461487
88,0.6292981505393982,6.27498722076416,0.5665482878684998
89,0.635370671749115,6.270613670349121,0.5726645588874817
90,0.631406307220459,6.266841411590576,0.5687378644943237
91,0.6284758448600769,6.266750812530518,0.5658083558082581
92,0.6310755610466003,6.271042346954346,0.5683651566505432
93,0.632744550704956,6.2618255615234375,0.5701262950897217
94,0.6252330541610718,6.268625259399414,0.5625467896461487
95,0.6213814616203308,6.2695465087890625,0.5586860179901123
96,0.6295067071914673,6.266122817993164,0.5668454766273499
97,0.6312549710273743,6.277805328369141,0.5684769153594971
98,0.6339244842529297,6.268801689147949,0.5712364912033081
99,0.6283323764801025,6.278058052062988,0.5655518174171448
100,0.6287640929222107,6.278126239776611,0.5659828186035156
101,0.632960855960846,6.266359329223633,0.5702972412109375
102,0.6245772838592529,6.2758283615112305,0.5618190169334412
103,0.6231374144554138,6.272796630859375,0.560409426689148
104,0.6295768022537231,6.2678751945495605,0.5668980479240417
105,0.625971794128418,6.276530742645264,0.5632064938545227
106,0.6281728744506836,6.264451026916504,0.5655283331871033
107,0.6262735724449158,6.27212381362915,0.5635523200035095
108,0.6322916746139526,6.269132614135742,0.5696003437042236
109,0.6218092441558838,6.26973819732666,0.5591118931770325
110,0.625346302986145,6.260659694671631,0.5627397298812866
111,0.6269242763519287,6.273711681365967,0.5641871690750122
112,0.6315987706184387,6.280149459838867,0.5687972903251648
113,0.6248931884765625,6.272420406341553,0.5621689558029175
114,0.6265286207199097,6.264529705047607,0.5638833045959473
115,0.6203778982162476,6.27329158782959,0.5576449632644653
116,0.6244500875473022,6.277513027191162,0.561674952507019
117,0.625474750995636,6.262650489807129,0.5628482699394226
118,0.6245107650756836,6.265815734863281,0.5618526339530945
119,0.6240189671516418,6.276022911071777,0.5612587332725525
120,0.6225776672363281,6.274578094482422,0.5598318576812744
121,0.6204118728637695,6.271475791931152,0.5576971173286438
122,0.6249915361404419,6.2735466957092285,0.5622560977935791
123,0.6253879070281982,6.266898155212402,0.56271892786026
124,0.6236046552658081,6.262097358703613,0.5609836578369141
125,0.6254149079322815,6.261587619781494,0.5627990365028381
126,0.622523307800293,6.274154186248779,0.5597817897796631
127,0.6185355186462402,6.261700630187988,0.5559185147285461
128,0.6212694644927979,6.2576775550842285,0.5586926937103271
129,0.6160832643508911,6.269312381744385,0.5533901453018188
130,0.6187686324119568,6.272154331207275,0.5560470819473267
131,0.6228455305099487,6.255123138427734,0.5602942705154419
132,0.6163896322250366,6.260422706604004,0.5537853837013245
133,0.621993899345398,6.27755880355835,0.5592182874679565
134,0.623354434967041,6.25055456161499,0.5608488917350769
135,0.6257714033126831,6.278029441833496,0.5629910826683044
136,0.6264865398406982,6.2551589012146,0.5639349818229675
137,0.6157678961753845,6.257145881652832,0.5531964302062988
138,0.6214922666549683,6.249347686767578,0.5589987635612488
139,0.6175773739814758,6.261776924133301,0.5549595952033997
140,0.6258083581924438,6.25554084777832,0.5632529258728027
141,0.614194393157959,6.2399468421936035,0.5517949461936951
142,0.6180381774902344,6.260002136230469,0.5554381608963013
143,0.6211634278297424,6.249911785125732,0.5586643218994141
144,0.6210727095603943,6.244717121124268,0.5586255192756653
145,0.6221230626106262,6.2403788566589355,0.5597192645072937
146,0.6135475635528564,6.2237467765808105,0.551310122013092
147,0.6175527572631836,6.235790252685547,0.5551948547363281
148,0.6237643361091614,6.209423065185547,0.5616701245307922
149,0.6213276386260986,6.2075982093811035,0.5592516660690308
150,0.621758222579956,6.2350358963012695,0.5594078898429871
151,0.6150904297828674,6.208613872528076,0.553004264831543
152,0.6141205430030823,6.202566146850586,0.5520948767662048
153,0.6183788776397705,6.196345329284668,0.5564154386520386
154,0.6162165999412537,6.218616008758545,0.5540304183959961
155,0.6260312795639038,6.207761287689209,0.5639536380767822
156,0.6166614890098572,6.1796722412109375,0.554864764213562
157,0.6193269491195679,6.157999038696289,0.557746946811676
158,0.6222059726715088,6.206202983856201,0.5601439476013184
159,0.6199114322662354,6.186394691467285,0.5580474734306335
160,0.6216009259223938,6.18673849105835,0.5597335696220398
161,0.6165750622749329,6.155759811401367,0.5550174713134766
162,0.6236836314201355,6.127048969268799,0.5624131560325623
163,0.6178168654441833,6.166695594787598,0.5561498999595642
164,0.621576189994812,6.172116756439209,0.559855043888092
165,0.615684449672699,6.145081520080566,0.5542336106300354
166,0.6217172145843506,6.155864715576172,0.5601585507392883
167,0.6120660305023193,6.117775917053223,0.5508882999420166
168,0.6137646436691284,6.130901336669922,0.5524556040763855
169,0.6160025596618652,6.132235527038574,0.5546802282333374
170,0.6210224628448486,6.113526821136475,0.559887170791626
171,0.6156182289123535,6.119185447692871,0.554426372051239
172,0.6176936030387878,6.106832981109619,0.556625247001648
173,0.6174323558807373,6.15898323059082,0.5558425188064575
174,0.6204404830932617,6.139164924621582,0.5590488314628601
175,0.6190263628959656,6.084130764007568,0.5581850409507751
176,0.6152557134628296,6.100569725036621,0.5542500019073486
177,0.6206677556037903,6.121722221374512,0.5594505071640015
178,0.6150394678115845,6.094834804534912,0.5540910959243774
179,0.6167818307876587,6.118020534515381,0.5556015968322754
180,0.6153954267501831,6.092632293701172,0.554469108581543
181,0.6187493205070496,6.085879802703857,0.5578905344009399
182,0.6169143319129944,6.081694602966309,0.5560973882675171
183,0.6132583618164062,6.090125560760498,0.5523571372032166
184,0.6165110468864441,6.068296432495117,0.5558280944824219
185,0.6158691048622131,6.07960844039917,0.5550730228424072
186,0.6191813945770264,6.077263355255127,0.5584087371826172
187,0.6165626645088196,6.085683822631836,0.5557058453559875
188,0.614768385887146,6.105837821960449,0.5537099838256836
189,0.6203374266624451,6.095287799835205,0.5593845248222351
190,0.6120676398277283,6.082035064697266,0.5512472987174988
191,0.6139334440231323,6.095466136932373,0.5529787540435791
192,0.6136833429336548,6.055655479431152,0.5531268119812012
193,0.6158976554870605,6.075131416320801,0.555146336555481
194,0.615174412727356,6.083028793334961,0.554344117641449
195,0.6170171499252319,6.069987773895264,0.5563172698020935
196,0.6200475096702576,6.058896541595459,0.5594585537910461
197,0.6165539026260376,6.059441089630127,0.5559594631195068
198,0.6176202893257141,6.086624622344971,0.5567540526390076
199,0.6159231662750244,6.054769515991211,0.5553754568099976
200,0.61767578125,6.028294086456299,0.5573928356170654
