epoch,botdcgc_loss,botdcgc_contrastive,botdcgc_clustering,cacl_loss,cacl_contrastive,cacl_pseudo_label
40,1.4461455345153809,0.5696666240692139,0.004349717870354652,0.6635951995849609,6.795997619628906,0.0
41,1.439077615737915,0.5677862167358398,0.004246486816555262,0.6652514934539795,6.790578842163086,0.0
42,1.4389386177062988,0.5694681406021118,0.004483328666538,0.6622028350830078,6.7518205642700195,0.0
43,1.4340661764144897,0.5675379037857056,0.004114548675715923,0.6609662771224976,6.732867240905762,0.0
44,1.4333230257034302,0.566531777381897,0.004558027256280184,0.6549001336097717,6.680820465087891,0.0
45,1.4289119243621826,0.5687862038612366,0.003771536983549595,0.6487459540367126,6.655069351196289,0.0
46,1.4281131029129028,0.5672478079795837,0.004277174361050129,0.6439608335494995,6.602546691894531,0.0
47,1.4274038076400757,0.5693542957305908,0.004329664632678032,0.6494544148445129,6.5678486824035645,0.0
48,1.423376202583313,0.566053569316864,0.0042245700024068356,0.643868088722229,6.533726692199707,0.0
49,1.421781063079834,0.5696523189544678,0.003890023101121187,0.6382042169570923,6.507483005523682,0.0
50,1.419536828994751,0.5681387186050415,0.003956542816013098,0.6360194683074951,6.4903035163879395,0.0
51,1.4174461364746094,0.5676987171173096,0.0038271339144557714,0.6382676362991333,6.447929859161377,0.0
52,1.4173519611358643,0.569097638130188,0.004000438377261162,0.629423201084137,6.463001251220703,0.0
53,1.4164612293243408,0.5690554976463318,0.004175642970949411,0.6221591234207153,6.409991264343262,0.0
54,1.4140325784683228,0.5679171681404114,0.004144793841987848,0.6258938312530518,6.409903526306152,0.0
55,1.411874771118164,0.5673777461051941,0.00412594061344862,0.6230926513671875,6.411102294921875,0.0
56,1.409241795539856,0.5673211812973022,0.003944227006286383,0.6153416037559509,6.373057842254639,0.0
57,1.4067827463150024,0.5696359872817993,0.0035657607950270176,0.6192993521690369,6.3396315574646,0.0
58,1.4062503576278687,0.5688138008117676,0.0039000052493065596,0.6218971610069275,6.328070640563965,0.0
59,1.4046317338943481,0.5675885677337646,0.0040276325307786465,0.6135604977607727,6.298864841461182,0.0
60,1.4004710912704468,0.5676529407501221,0.003508541965857148,0.6109670996665955,6.3005266189575195,0.0
61,1.396660327911377,0.5675703883171082,0.00330721540376544,0.6105091571807861,6.306877613067627,0.0
62,1.3958730697631836,0.5660994052886963,0.003568575717508793,0.6059561371803284,6.2666754722595215,0.0
63,1.3944487571716309,0.5672722458839417,0.0034799843560904264,0.6062130928039551,6.260588645935059,0.0
64,1.3932509422302246,0.5676164627075195,0.003519773483276367,0.6027626991271973,6.246525287628174,0.0
65,1.389668583869934,0.5676873922348022,0.0031136407051235437,0.610398530960083,6.251672744750977,0.0
66,1.3886502981185913,0.5677521824836731,0.0032099394593387842,0.608212411403656,6.240511417388916,0.0
67,1.3875577449798584,0.5689250230789185,0.0031932280398905277,0.6057211756706238,6.215656280517578,0.0
68,1.3852756023406982,0.5668843984603882,0.0032367664389312267,0.6054078936576843,6.2492170333862305,0.0
69,1.3825998306274414,0.5678641200065613,0.002890056697651744,0.5965800285339355,6.227717876434326,0.0
70,1.3809646368026733,0.5671117305755615,0.0029176222160458565,0.60043865442276,6.221534252166748,0.0
71,1.3368715047836304,0.5663012266159058,0.000858356652315706,0.6007331609725952,6.193879127502441,0.0
72,1.335644245147705,0.5674282908439636,0.000877444923389703,0.5999807715415955,6.223166465759277,0.0
73,1.3329437971115112,0.5659658908843994,0.0008924033027142286,0.6054927110671997,6.222653865814209,0.0
74,1.3311889171600342,0.5659537315368652,0.0008980979910120368,0.5979040861129761,6.197707653045654,0.0
75,1.331132411956787,0.5693051815032959,0.0008963720174506307,0.5966582894325256,6.192259788513184,0.0
76,1.3283779621124268,0.5666811466217041,0.0008860194939188659,0.5998262763023376,6.170251846313477,0.0
77,1.3283973932266235,0.5687921047210693,0.0008804049575701356,0.5967510938644409,6.164160251617432,0.0
78,1.3273817300796509,0.56839919090271,0.0008628062205389142,0.5895892977714539,6.181257247924805,0.0
79,1.325430154800415,0.5660191774368286,0.000851448334287852,0.5889666676521301,6.157553195953369,0.0
80,1.3240504264831543,0.5653385519981384,0.00083404645556584,0.5918466448783875,6.154596328735352,0.0
81,1.3257527351379395,0.5651001334190369,0.001297243288718164,0.5936787724494934,6.1458563804626465,0.0
82,1.3247792720794678,0.5644773244857788,0.0013400306925177574,0.5998972058296204,6.140643119812012,0.0
83,1.3249516487121582,0.5667237043380737,0.0013667847961187363,0.5908233523368835,6.158204078674316,0.0
84,1.3238130807876587,0.5663836598396301,0.0013889586552977562,0.59848552942276,6.139850616455078,0.0
85,1.3230721950531006,0.5668004155158997,0.001402236637659371,0.595180332660675,6.15474796295166,0.0
86,1.3210368156433105,0.5649479627609253,0.0014090235345065594,0.5908675193786621,6.093737602233887,0.0
87,1.3202563524246216,0.565344512462616,0.0014115541707724333,0.5894226431846619,6.119193077087402,0.0
88,1.3204225301742554,0.5676969289779663,0.0014016925124451518,0.5948426723480225,6.126345634460449,0.0
89,1.3180359601974487,0.5649687051773071,0.0013871738919988275,0.5968636274337769,6.1166672706604,0.0
90,1.3181902170181274,0.567086935043335,0.001370236393995583,0.5954537391662598,6.102574825286865,0.0
91,1.3171446323394775,0.5641817450523376,0.001622821087948978,0.5861204266548157,6.1079301834106445,0.0
92,1.315487265586853,0.5627078413963318,0.0016028478275984526,0.5966861844062805,6.095593452453613,0.0
93,1.315614104270935,0.5649089813232422,0.0015712218591943383,0.589290201663971,6.078275680541992,0.0
94,1.3148902654647827,0.5651980638504028,0.0015422770520672202,0.5941081047058105,6.078134536743164,0.0
95,1.3133914470672607,0.5642236471176147,0.0015031088842079043,0.5862131118774414,6.103400707244873,0.0
96,1.311544418334961,0.5624815225601196,0.001468556933104992,0.5894793272018433,6.059150695800781,0.0
97,1.31110417842865,0.563629686832428,0.0014340843772515655,0.590957760810852,6.066320419311523,0.0
98,1.310238242149353,0.5638153553009033,0.0013920911587774754,0.5905577540397644,6.081191062927246,0.0
99,1.30805504322052,0.5614882111549377,0.0013485890813171864,0.5824055671691895,6.041013240814209,0.0
100,1.30721116065979,0.5617991089820862,0.0013116929912939668,0.587250292301178,6.093028545379639,0.0
101,1.3103924989700317,0.563998281955719,0.0018627087119966745,0.5794576406478882,6.070050239562988,0.0
102,1.3093875646591187,0.5630213022232056,0.0019166750134900212,0.5879003405570984,6.033445835113525,0.0
103,1.309766173362732,0.564659059047699,0.0019622831605374813,0.5860824584960938,6.017941951751709,0.0
104,1.3085092306137085,0.5632241368293762,0.001999035943299532,0.5878056287765503,6.041990280151367,0.0
105,1.3074378967285156,0.5624185800552368,0.0020117026288062334,0.5839493870735168,6.036102294921875,0.0
106,1.3076859712600708,0.5641751885414124,0.0020252864342182875,0.5814670920372009,6.037054061889648,0.0
107,1.3056215047836304,0.5615035891532898,0.00201815995387733,0.5871433615684509,6.024309158325195,0.0
108,1.3061293363571167,0.5639836192131042,0.0020089210011065006,0.5860663056373596,6.01731014251709,0.0
109,1.304567575454712,0.5622926950454712,0.0020035530906170607,0.587092399597168,6.014042854309082,0.0
110,1.3045085668563843,0.5636758208274841,0.0019819107837975025,0.5822809338569641,6.024862766265869,0.0
111,1.3037930727005005,0.5627053380012512,0.0020848095882683992,0.5842168927192688,6.022491455078125,0.0
112,1.303314447402954,0.5627010464668274,0.0021136952564120293,0.5751100778579712,5.996907711029053,0.0
113,1.3028302192687988,0.5629525780677795,0.0021291973534971476,0.5815355181694031,5.999353408813477,0.0
114,1.3016115427017212,0.5616206526756287,0.002131285145878792,0.5845515727996826,5.986562252044678,0.0
115,1.2999660968780518,0.5595040321350098,0.002141223754733801,0.5892629027366638,5.99468994140625,0.0
116,1.3021812438964844,0.5653553605079651,0.002126079285517335,0.5798342823982239,5.977972507476807,0.0
117,1.3003544807434082,0.5631449222564697,0.002103538252413273,0.5845698118209839,5.982687950134277,0.0
118,1.2983555793762207,0.5605814456939697,0.002076352247968316,0.5845835208892822,5.967257976531982,0.0
119,1.2989338636398315,0.5631816387176514,0.002048931550234556,0.5837063789367676,5.968609809875488,0.0
120,1.2968852519989014,0.5607187747955322,0.0020039330702275038,0.5807502865791321,5.971240520477295,0.0
121,1.2982994318008423,0.5629076957702637,0.002184907905757427,0.576390266418457,5.942478179931641,0.0
122,1.2981345653533936,0.5634578466415405,0.0022200688254088163,0.5762637853622437,5.9299421310424805,0.0
123,1.2953516244888306,0.5587367415428162,0.0022463088389486074,0.5793155431747437,5.943533420562744,0.0
124,1.295867919921875,0.5608177781105042,0.0022466101218014956,0.5807412266731262,5.945539474487305,0.0
125,1.2967464923858643,0.5636945366859436,0.0022569724824279547,0.5803411602973938,5.9198760986328125,0.0
126,1.294939637184143,0.5613964796066284,0.002248766366392374,0.5742320418357849,5.916154861450195,0.0
127,1.2957029342651367,0.5639655590057373,0.0022374449763447046,0.5853069424629211,5.908926486968994,0.0
128,1.2936917543411255,0.5613949298858643,0.0022070498671382666,0.5806778073310852,5.931679725646973,0.0
129,1.2929099798202515,0.5611522197723389,0.002179225441068411,0.5750687122344971,5.886984825134277,0.0
130,1.293474793434143,0.563520073890686,0.002153470879420638,0.5804822444915771,5.917091369628906,0.0
131,1.29145348072052,0.559552013874054,0.0022693080827593803,0.5745829343795776,5.891584873199463,0.0
132,1.291406273841858,0.5602608323097229,0.0023010079748928547,0.5780553221702576,5.86804723739624,0.0
133,1.2922754287719727,0.562716543674469,0.0023299430031329393,0.5750946998596191,5.862185478210449,0.0
134,1.2906990051269531,0.560494601726532,0.002326400252059102,0.568767249584198,5.868227481842041,0.0
135,1.2898986339569092,0.5599268674850464,0.002333318581804633,0.574335515499115,5.8522515296936035,0.0
136,1.2908680438995361,0.5629332065582275,0.0023171494249254465,0.5700029134750366,5.839057922363281,0.0
137,1.2889306545257568,0.5602388978004456,0.002305682050064206,0.5712758898735046,5.84036922454834,0.0
138,1.2888749837875366,0.5611720085144043,0.002287286100909114,0.5764592885971069,5.8314385414123535,0.0
139,1.2882097959518433,0.5613532066345215,0.0022467542439699173,0.5771082639694214,5.8214592933654785,0.0
140,1.2874335050582886,0.5609703063964844,0.002214292995631695,0.5727513432502747,5.820399284362793,0.0
141,1.2881571054458618,0.5620607733726501,0.0023441638331860304,0.5699462890625,5.8034348487854,0.0
142,1.2873913049697876,0.5612857937812805,0.0023787382524460554,0.5772771835327148,5.799104690551758,0.0
143,1.2857413291931152,0.5586910843849182,0.002398534445092082,0.5704320669174194,5.782422065734863,0.0
144,1.2866265773773193,0.5610917210578918,0.0024255886673927307,0.5732576251029968,5.793552398681641,0.0
145,1.2853178977966309,0.5597646236419678,0.0024079729337245226,0.5671289563179016,5.774778366088867,0.0
146,1.2855924367904663,0.561180055141449,0.0024124286137521267,0.5750201344490051,5.759696960449219,0.0
147,1.2848093509674072,0.5606006979942322,0.002389268483966589,0.5716409683227539,5.775126934051514,0.0
148,1.2843339443206787,0.5607249140739441,0.0023615651298314333,0.5680643916130066,5.744443416595459,0.0
149,1.2846285104751587,0.5626731514930725,0.002335376339033246,0.5659134387969971,5.743167877197266,0.0
150,1.2831077575683594,0.5609538555145264,0.0023006550036370754,0.5721966028213501,5.74760103225708,0.0
151,1.2838375568389893,0.5618586540222168,0.0024319554213434458,0.5648128986358643,5.725843906402588,0.0
152,1.2824115753173828,0.5593728423118591,0.0024766335263848305,0.5677676200866699,5.744696617126465,0.0
153,1.2824006080627441,0.5601187944412231,0.0024915416724979877,0.5713971257209778,5.7224297523498535,0.0
154,1.2819627523422241,0.5599929690361023,0.0025125788524746895,0.5768811702728271,5.7231764793396,0.0
155,1.2816150188446045,0.5600748658180237,0.0025081138592213392,0.569789469242096,5.7043843269348145,0.0
156,1.2805545330047607,0.5589854717254639,0.0025012942496687174,0.5686662197113037,5.714308738708496,0.0
157,1.2798019647598267,0.5583147406578064,0.0024835052900016308,0.5687227249145508,5.708242893218994,0.0
158,1.27949059009552,0.5589784383773804,0.0024568696971982718,0.5693551301956177,5.695168495178223,0.0
159,1.2796132564544678,0.5601409673690796,0.002428508596494794,0.5664563775062561,5.699293613433838,0.0
160,1.2790988683700562,0.5602420568466187,0.002395368879660964,0.563269853591919,5.686495304107666,0.0
161,1.2796517610549927,0.5606054663658142,0.002550082979723811,0.5683774352073669,5.704990863800049,0.0
162,1.2782171964645386,0.5590744614601135,0.0025022460613399744,0.5742074847221375,5.688600063323975,0.0
163,1.2777382135391235,0.5595186352729797,0.0024529914371669292,0.5710523128509521,5.690030097961426,0.0
164,1.2774684429168701,0.5601639151573181,0.0024080323055386543,0.5710176229476929,5.680111408233643,0.0
165,1.274627923965454,0.555980920791626,0.002351804869249463,0.565386950969696,5.668918132781982,0.0
166,1.2753576040267944,0.5587878823280334,0.002288579475134611,0.5637442469596863,5.688939571380615,0.0
167,1.2752485275268555,0.5599899888038635,0.0022344260942190886,0.5647153854370117,5.6747212409973145,0.0
168,1.2746587991714478,0.5602814555168152,0.0021676388569176197,0.5685746073722839,5.676494121551514,0.0
169,1.2733129262924194,0.5587745308876038,0.002117287367582321,0.572023868560791,5.659560203552246,0.0
170,1.2721716165542603,0.5579827427864075,0.002052462659776211,0.5675240755081177,5.6680521965026855,0.0
171,1.2759329080581665,0.5588785409927368,0.0028098891489207745,0.5674160718917847,5.663876533508301,0.0
172,1.2752013206481934,0.558840811252594,0.002741397824138403,0.5676634311676025,5.676805019378662,0.0
173,1.273827314376831,0.5576578378677368,0.002671690657734871,0.5673350691795349,5.678988456726074,0.0
174,1.273386001586914,0.5582793951034546,0.0026094221975654364,0.5640172362327576,5.668945789337158,0.0
175,1.2731298208236694,0.5595018267631531,0.0025249395985156298,0.5645058751106262,5.661005973815918,0.0
176,1.271702766418457,0.558113694190979,0.002453139051795006,0.5629737973213196,5.656604766845703,0.0
177,1.2706811428070068,0.5575264096260071,0.0023885348346084356,0.5622302889823914,5.661379814147949,0.0
178,1.2687004804611206,0.5550731420516968,0.0023116047959774733,0.5597493052482605,5.6568922996521,0.0
179,1.2688136100769043,0.5571266412734985,0.0022373658139258623,0.5628448724746704,5.657956600189209,0.0
180,1.2689651250839233,0.5588930249214172,0.0021609074901789427,0.5612644553184509,5.657320976257324,0.0
181,1.273107886314392,0.5564713478088379,0.0033236241433769464,0.5608600974082947,5.656345367431641,0.0
182,1.2724566459655762,0.5566895604133606,0.0032500389497727156,0.561019778251648,5.659013271331787,0.0
183,1.271375060081482,0.5561838746070862,0.0031663929112255573,0.5628830194473267,5.655152797698975,0.0
184,1.2702906131744385,0.5556328296661377,0.0030754373874515295,0.5656049251556396,5.650416374206543,0.0
185,1.2701613903045654,0.5573340058326721,0.0029799051117151976,0.5636324286460876,5.661539077758789,0.0
186,1.2683192491531372,0.5552628636360168,0.0028875023126602173,0.5624589920043945,5.643779754638672,0.0
187,1.2675639390945435,0.5554962754249573,0.002806136617437005,0.5636575818061829,5.650110721588135,0.0
188,1.2667797803878784,0.5559056401252747,0.0026934498455375433,0.5606571435928345,5.6498260498046875,0.0
189,1.265944004058838,0.5557537078857422,0.002618232974782586,0.5612448453903198,5.6679182052612305,0.0
190,1.2658584117889404,0.5571863055229187,0.002527341479435563,0.5609354972839355,5.653565883636475,0.0
191,1.272408127784729,0.556614339351654,0.003993982914835215,0.5649667382240295,5.660297870635986,0.0
192,1.271032452583313,0.5557331442832947,0.003894646419212222,0.5628094673156738,5.650692939758301,0.0
193,1.2696117162704468,0.5550339221954346,0.0037637287750840187,0.5619595050811768,5.649101734161377,0.0
194,1.267850637435913,0.5532776713371277,0.0036609494127333164,0.5623565912246704,5.6487274169921875,0.0
195,1.268282413482666,0.5562329292297363,0.003534972667694092,0.5634418725967407,5.646762847900391,0.0
196,1.2674866914749146,0.556283175945282,0.003418841864913702,0.5662912726402283,5.653750419616699,0.0
197,1.2659581899642944,0.555332601070404,0.0033145241905003786,0.5620472431182861,5.6400227546691895,0.0
198,1.2653155326843262,0.5560848712921143,0.0031833015382289886,0.5580945611000061,5.655151844024658,0.0
199,1.2635056972503662,0.5543731451034546,0.0030629963148385286,0.5638750791549683,5.644272327423096,0.0
200,1.2625905275344849,0.5546143651008606,0.0029506587889045477,0.5571197867393494,5.643518924713135,0.0
